run_id,source_file,source_row,version,attack_name,model_id,dataset_name,seed,num_clients,clients_per_round,federated_rounds,local_epochs,max_length,threshold,gradient_threshold,ldp_mechanism,rag_enabled,n,members,nonmembers,tp,fn,fp,tn,tpr,fpr,balanced_accuracy,advantage,auc,constant_prediction,unique_scores
3251fbafe7b2f6b5,2-firexport_basic_1789247966014.csv,47,legacy,reference,distilgpt2,hotpot_qa,7,2,2,1,1,64,0.25,,,False,6,3,3,1,2,0,3,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,False,6
32b3f6ef369342b2,2-firexport_basic_1789247966014.csv,48,legacy,min_k_plus_plus,distilgpt2,squad,101,2,2,1,1,64,-3.25,,,False,6,3,3,3,0,3,0,1.0,1.0,0.5,0.0,0.7777777777777778,True,6
339513fa9b1dc95e,2-firexport_basic_1789247966014.csv,49,legacy,min_k_plus_plus,distilgpt2,squad,7,2,2,1,4,64,-3.25,,,False,6,3,3,3,0,3,0,1.0,1.0,0.5,0.0,1.0,True,6
368dad2522884529,2-firexport_basic_1789247966014.csv,51,legacy,wbc,distilgpt2,squad,7,8,8,1,1,64,0.75,,,False,6,3,3,3,0,2,1,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.6111111111111112,False,5
36e0075f036f003e,2-firexport_basic_1789247966014.csv,53,legacy,recall,distilgpt2,squad,7,2,2,1,2,64,1.05,,,False,6,3,3,2,1,2,1,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,False,6
3730b808fe928978,2-firexport_basic_1789247966014.csv,54,legacy,reference,distilgpt2,squad,7,2,2,1,1,64,0.25,,,False,6,3,3,2,1,0,3,0.6666666666666666,0.0,0.8333333333333333,0.6666666666666666,1.0,False,6
38d97562605d67d5,2-firexport_basic_1789247966014.csv,55,legacy,neighborhood,distilgpt2,medical_medquad,7,2,2,1,1,64,0.02,,,False,6,3,3,3,0,3,0,1.0,1.0,0.5,0.0,0.5555555555555556,True,6
39be70371663c0a36a171934,2-firexport_basic_1789247966014.csv,56,legacy,amia,distilgpt2,squad,101,2,2,1,1,64,,1e-08,,False,6,3,3,3,0,0,3,1.0,0.0,1.0,1.0,1.0,False,3
401891d9556517ea,2-firexport_basic_1789247966014.csv,57,legacy,zlib,distilgpt2,squad,7,2,2,1,2,64,-0.0058,,,False,6,3,3,1,2,1,2,0.3333333333333333,0.3333333333333333,0.5,0.0,0.6666666666666666,False,6
40b501523f057537,2-firexport_basic_1789247966014.csv,59,legacy,recall,distilgpt2,nq_open,7,2,2,1,1,64,1.05,,,False,6,3,3,3,0,3,0,1.0,1.0,0.5,0.0,0.7777777777777778,True,6
40cbb4589b0ca113,2-firexport_basic_1789247966014.csv,60,legacy,wbc,distilgpt2,squad,7,2,2,1,1,256,0.75,,,False,6,3,3,3,0,1,2,1.0,0.3333333333333333,0.8333333333333333,0.6666666666666667,1.0,False,6
41295304ef7bd850,2-firexport_basic_1789247966014.csv,61,legacy,reference,distilgpt2,squad,7,2,2,1,4,64,0.25,,,False,6,3,3,3,0,0,3,1.0,0.0,1.0,1.0,1.0,False,6
43faa3e4394b9206,2-firexport_basic_1789247966014.csv,62,legacy,reference,distilgpt2,squad,7,2,2,1,1,256,0.25,,,False,6,3,3,2,1,0,3,0.6666666666666666,0.0,0.8333333333333333,0.6666666666666666,1.0,False,6
